classCol,mz50,mz51,mz52,mz53,mz54,mz55,mz56,mz57,mz58,mz59,mz60,mz61,mz62,mz63,mz64,mz65,mz66,mz67,mz68,mz69,mz70,mz71,mz72,mz73,mz74,mz75,mz76,mz77,mz78,mz79,mz80,mz81,mz82,mz83,mz84,mz85,mz86,mz87,mz88,mz89,mz90,mz91,mz92,mz93,mz94,mz95,mz96,mz97,mz98,mz99,mz100,mz101,mz102,mz103,mz104,mz105,mz106,mz107,mz108,mz109,mz110,mz111,mz112,mz113,mz114,mz115,mz116,mz117,mz118,mz119,mz120,mz121,mz122,mz123,mz124,mz125,mz126,mz127,mz128,mz129,mz130,mz131,mz132,mz133,mz134,mz135,mz136,mz137,mz138,mz139,mz140,mz141,mz142,mz143,mz144,mz145,mz146,mz147,mz148,mz149,mz150,mz151,mz152,mz153,mz154,mz155,mz156,mz157,mz158,mz159,mz160,mz161,mz162,mz163,mz164,mz165,mz166,mz167,mz168,mz169,mz170,mz171,mz172,mz173,mz174,mz175,mz176,mz177,mz178,mz179,mz180,mz181,mz182,mz183,mz184,mz185,mz186,mz187,mz188,mz189,mz190,mz191,mz192,mz193,mz194,mz195,mz196,mz197,mz198,mz199,mz200,mz201,mz202,mz203,mz204,mz205,mz206,mz207,mz208,mz209,mz210,mz211,mz212,mz213,mz214,mz215,mz216,mz217,mz218,mz219,mz220,mz221,mz222,mz223,mz224,mz225,mz226,mz227,mz228,mz229,mz230,mz231,mz232,mz233,mz234,mz235,mz236,mz237,mz238,mz239,mz240,mz241,mz242,mz243,mz244,mz245,mz246,mz247,mz248,mz249,mz250,mz251,mz252,mz253,mz254,mz255,mz256,mz257,mz258,mz259,mz260,mz261,mz262,mz263,mz264,mz265,mz266,mz267,mz268,mz269,mz270,mz271,mz272,mz273,mz274,mz275,mz276,mz277,mz278,mz279,mz280,mz281,mz282,mz283,mz284,mz285,mz286,mz287,mz288,mz289,mz290,mz291,mz292,mz293,mz294,mz295,mz296,mz297,mz298,mz299,mz300,mz301,mz302,mz303,mz304,mz305,mz306,mz307,mz308,mz309,mz310,mz311,mz312,mz313,mz314,mz315,mz316,mz317,mz318,mz319,mz320,mz321,mz322,mz323,mz324,mz325,mz326,mz327,mz328,mz329,mz330,mz331,mz332,mz333,mz334,mz335,mz336,mz337,mz338,mz339,mz340,mz341,mz342,mz343,mz344,mz345,mz346,mz347,mz348,mz349,mz350,mz351,mz352,mz353,mz354,mz355,mz356,mz357,mz358,mz359,mz360,mz361,mz362,mz363,mz364,mz365,mz366,mz367,mz368,mz369,mz370,mz371,mz372,mz373,mz374,mz375,mz376,mz377,mz378,mz379,mz380,mz381,mz382,mz383,mz384,mz385,mz386,mz387,mz388,mz389,mz390,mz391,mz392,mz393,mz394,mz395,mz396,mz397,mz398,mz399,mz400,mz401,mz402,mz403,mz404,mz405,mz406,mz407,mz408,mz409,mz410,mz411,mz412,mz413,mz414,mz415,mz416,mz417,mz418,mz419,mz420,mz421,mz422,mz423,mz424,mz425,mz426,mz427,mz428,mz429,mz430,mz431,mz432,mz433,mz434,mz435,mz436,mz437,mz438,mz439,mz440,mz441,mz442,mz443,mz444,mz445,mz446,mz447,mz448,mz449,mz450,mz451,mz452,mz453,mz454,mz455,mz456,mz457,mz458,mz459,mz460,mz461,mz462,mz463,mz464,mz465,mz466,mz467,mz468,mz469,mz470,mz471,mz472,mz473,mz474,mz475,mz476,mz477,mz478,mz479,mz480,mz481,mz482,mz483,mz484,mz485,mz486,mz487,mz488,mz489,mz490,mz491,mz492,mz493,mz494,mz495,mz496,mz497,mz498,mz499,mz500,mz501,mz502,mz503,mz504,mz505,mz506,mz507,mz508,mz509,mz510,mz511,mz512,mz513,mz514,mz515,mz516,mz517,mz518,mz519,mz520,mz521,mz522,mz523,mz524,mz525,mz526,mz527,mz528,mz529,mz530,mz531,mz532,mz533,mz534,mz535,mz536,mz537,mz538,mz539,mz540,mz541,mz542,mz543,mz544,mz545,mz546,mz547,mz548,mz549,mz550,mz551,mz552,mz553,mz554,mz555,mz556,mz557,mz558,mz559,mz560,mz561,mz562,mz563,mz564,mz565,mz566,mz567,mz568,mz569,mz570,mz571,mz572,mz573,mz574,mz575,mz576,mz577,mz578,mz579,mz580,mz581,mz582,mz583,mz584,mz585,mz586,mz587,mz588,mz589,mz590,mz591,mz592,mz593,mz594,mz595,mz596,mz597,mz598,mz599
Steroids,0,5,0,47,21,113,25,17,16,46,11,33,0,0,0,35,16,109,20,25,27,10,0,749,71,385,30,119,25,190,37,127,47,16,69,15,16,16,0,14,0,256,44,131,44,57,39,16,16,14,12,29,7,37,22,193,49,98,60,49,42,8,24,19,5,60,29,92,35,124,71,63,35,14,15,8,68,27,51,1000,152,144,43,67,47,26,19,6,88,19,21,32,27,85,37,88,40,60,25,10,8,6,28,15,11,38,22,59,36,76,32,19,13,5,16,10,9,13,13,38,18,43,25,19,14,6,7,5,21,23,10,20,15,28,14,27,19,17,14,5,6,0,0,11,7,25,21,31,19,22,17,6,7,0,0,7,34,0,0,17,21,69,39,47,30,6,0,0,0,0,0,0,0,6,10,11,25,12,37,26,11,0,8,0,0,10,7,14,11,5,9,0,13,0,13,0,0,0,0,0,0,18,36,36,14,0,6,7,16,52,436,77,8,0,0,0,9,0,424,84,15,6,0,0,0,0,0,0,0,0,0,0,0,0,145,30,5,0,0,0,0,0,0,0,0,0,0,0,12,88,28,18,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,336,97,29,6,0,0,0,0,0,0,0,0,0,0,0,0,152,47,11,0,0,0,0,0,0,0,0,0,0,0,0,84,29,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Steroids,0,9,8,58,17,0,0,0,0,68,12,35,0,0,0,45,18,122,19,0,13,0,0,1000,0,268,25,145,33,205,55,122,25,0,0,0,5,0,0,18,0,300,63,193,53,86,18,0,0,16,0,44,9,46,51,193,62,109,48,39,26,0,26,9,0,106,51,104,69,123,78,69,58,32,20,370,91,20,39,308,95,125,61,89,49,26,62,258,101,63,26,29,27,0,51,123,65,146,61,35,33,267,108,400,61,39,29,56,46,52,34,37,25,0,15,22,36,21,16,53,32,37,43,56,44,19,15,0,30,9,12,23,28,34,27,30,29,35,45,0,12,0,0,0,8,38,21,22,27,0,18,11,9,5,11,11,11,0,0,29,20,36,31,26,26,8,0,0,7,6,0,16,11,27,24,31,43,61,26,0,8,0,0,0,0,16,9,31,20,20,20,7,35,9,7,6,0,0,0,9,6,35,62,39,11,0,0,0,33,6,9,0,0,0,0,0,26,12,173,39,9,6,6,9,0,0,0,0,9,0,0,0,0,0,52,16,0,0,0,0,0,0,0,0,0,0,0,0,13,19,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,15,0,0,0,0,0,0,0,0,0,0,0,0,15,28,179,50,12,9,0,0,0,0,0,0,0,0,0,0,0,0,71,19,6,0,0,0,0,0,0,0,0,0,0,0,0,659,196,54,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Steroids,0,9,8,58,17,0,0,0,0,68,12,35,0,0,0,45,18,122,19,0,13,0,0,1000,0,268,25,145,33,205,55,122,25,0,0,0,5,0,0,18,0,300,63,193,53,86,18,0,0,16,0,44,9,46,51,193,62,109,48,39,26,0,26,9,0,106,51,104,69,123,78,69,58,32,20,370,91,20,39,308,95,125,61,89,49,26,62,258,101,63,26,29,27,0,51,123,65,146,61,35,33,267,108,400,61,39,29,56,46,52,34,37,25,0,15,22,36,21,16,53,32,37,43,56,44,19,15,0,30,9,12,23,28,34,27,30,29,35,45,0,12,0,0,0,8,38,21,22,27,0,18,11,9,5,11,11,11,0,0,29,20,36,31,26,26,8,0,0,7,6,0,16,11,27,24,31,43,61,26,0,8,0,0,0,0,16,9,31,20,20,20,7,35,9,7,6,0,0,0,9,6,35,62,39,11,0,0,0,33,6,9,0,0,0,0,0,26,12,173,39,9,6,6,9,0,0,0,0,9,0,0,0,0,0,52,16,0,0,0,0,0,0,0,0,0,0,0,0,13,19,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,15,0,0,0,0,0,0,0,0,0,0,0,0,15,28,179,50,12,9,0,0,0,0,0,0,0,0,0,0,0,0,71,19,6,0,0,0,0,0,0,0,0,0,0,0,0,659,196,54,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hormones and transmitters,0,0,0,39,16,112,0,0,0,38,0,22,0,0,0,25,11,67,18,0,0,0,0,525,0,260,0,0,0,113,0,78,17,0,0,0,0,0,0,0,0,166,0,96,18,53,0,64,0,0,0,31,0,0,18,139,31,94,0,32,0,14,0,0,0,0,38,64,0,109,32,67,0,0,0,0,0,0,0,1000,140,109,35,0,0,0,0,0,0,0,0,28,17,71,20,56,0,0,0,0,0,0,0,0,0,25,0,52,10,56,0,0,0,0,0,0,0,0,0,18,15,32,64,39,18,0,12,0,0,0,0,14,9,0,0,33,19,14,0,0,0,0,0,0,0,0,0,0,0,61,0,9,0,0,0,0,0,0,0,0,0,19,0,82,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,133,18,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,70,19,0,0,0,0,0,0,0,0,0,0,0,0,0,128,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,39,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hormones and transmitters,0,5,0,47,21,113,25,17,16,46,11,33,0,0,0,35,16,109,20,25,27,10,0,749,71,385,30,119,25,190,37,127,47,16,69,15,16,16,0,14,0,256,44,131,44,57,39,16,16,14,12,29,7,37,22,193,49,98,60,49,42,8,24,19,5,60,29,92,35,124,71,63,35,14,15,8,68,27,51,1000,152,144,43,67,47,26,19,6,88,19,21,32,27,85,37,88,40,60,25,10,8,6,28,15,11,38,22,59,36,76,32,19,13,5,16,10,9,13,13,38,18,43,25,19,14,6,7,5,21,23,10,20,15,28,14,27,19,17,14,5,6,0,0,11,7,25,21,31,19,22,17,6,7,0,0,7,34,0,0,17,21,69,39,47,30,6,0,0,0,0,0,0,0,6,10,11,25,12,37,26,11,0,8,0,0,10,7,14,11,5,9,0,13,0,13,0,0,0,0,0,0,18,36,36,14,0,6,7,16,52,436,77,8,0,0,0,9,0,424,84,15,6,0,0,0,0,0,0,0,0,0,0,0,0,145,30,5,0,0,0,0,0,0,0,0,0,0,0,12,88,28,18,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,336,97,29,6,0,0,0,0,0,0,0,0,0,0,0,0,152,47,11,0,0,0,0,0,0,0,0,0,0,0,0,84,29,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hormones and transmitters,0,9,8,58,17,0,0,0,0,68,12,35,0,0,0,45,18,122,19,0,13,0,0,1000,0,268,25,145,33,205,55,122,25,0,0,0,5,0,0,18,0,300,63,193,53,86,18,0,0,16,0,44,9,46,51,193,62,109,48,39,26,0,26,9,0,106,51,104,69,123,78,69,58,32,20,370,91,20,39,308,95,125,61,89,49,26,62,258,101,63,26,29,27,0,51,123,65,146,61,35,33,267,108,400,61,39,29,56,46,52,34,37,25,0,15,22,36,21,16,53,32,37,43,56,44,19,15,0,30,9,12,23,28,34,27,30,29,35,45,0,12,0,0,0,8,38,21,22,27,0,18,11,9,5,11,11,11,0,0,29,20,36,31,26,26,8,0,0,7,6,0,16,11,27,24,31,43,61,26,0,8,0,0,0,0,16,9,31,20,20,20,7,35,9,7,6,0,0,0,9,6,35,62,39,11,0,0,0,33,6,9,0,0,0,0,0,26,12,173,39,9,6,6,9,0,0,0,0,9,0,0,0,0,0,52,16,0,0,0,0,0,0,0,0,0,0,0,0,13,19,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,15,0,0,0,0,0,0,0,0,0,0,0,0,15,28,179,50,12,9,0,0,0,0,0,0,0,0,0,0,0,0,71,19,6,0,0,0,0,0,0,0,0,0,0,0,0,659,196,54,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hormones and transmitters,0,9,8,58,17,0,0,0,0,68,12,35,0,0,0,45,18,122,19,0,13,0,0,1000,0,268,25,145,33,205,55,122,25,0,0,0,5,0,0,18,0,300,63,193,53,86,18,0,0,16,0,44,9,46,51,193,62,109,48,39,26,0,26,9,0,106,51,104,69,123,78,69,58,32,20,370,91,20,39,308,95,125,61,89,49,26,62,258,101,63,26,29,27,0,51,123,65,146,61,35,33,267,108,400,61,39,29,56,46,52,34,37,25,0,15,22,36,21,16,53,32,37,43,56,44,19,15,0,30,9,12,23,28,34,27,30,29,35,45,0,12,0,0,0,8,38,21,22,27,0,18,11,9,5,11,11,11,0,0,29,20,36,31,26,26,8,0,0,7,6,0,16,11,27,24,31,43,61,26,0,8,0,0,0,0,16,9,31,20,20,20,7,35,9,7,6,0,0,0,9,6,35,62,39,11,0,0,0,33,6,9,0,0,0,0,0,26,12,173,39,9,6,6,9,0,0,0,0,9,0,0,0,0,0,52,16,0,0,0,0,0,0,0,0,0,0,0,0,13,19,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,15,0,0,0,0,0,0,0,0,0,0,0,0,15,28,179,50,12,9,0,0,0,0,0,0,0,0,0,0,0,0,71,19,6,0,0,0,0,0,0,0,0,0,0,0,0,659,196,54,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lipids,0,0,0,14,13,227,43,93,22,27,10,51,0,0,0,0,0,37,10,96,21,24,37,1000,101,767,54,35,0,12,0,38,7,45,23,18,10,8,7,21,0,7,0,10,0,38,6,35,33,19,0,14,0,0,0,19,0,6,0,12,0,16,10,0,0,9,68,956,92,39,0,5,0,0,0,0,0,0,0,447,56,138,380,64,17,5,0,0,0,0,0,0,0,29,0,251,32,11,0,0,0,0,0,0,0,0,0,11,0,26,0,0,0,0,0,0,0,0,0,0,0,23,0,7,0,0,0,0,0,0,0,0,0,0,0,28,0,21,5,0,0,0,0,0,0,0,0,0,0,10,0,51,9,0,0,0,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,41,8,10,0,0,0,0,0,0,0,0,0,0,0,5,0,34,7,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,844,187,48,7,0,0,0,0,0,0,0,0,0,0,0,29,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Carbohydrates,0,0,0,0,0,7,0,0,0,16,0,0,0,0,0,0,0,0,0,6,0,0,16,1000,82,60,0,0,0,0,0,0,0,0,7,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,15,0,398,38,16,0,0,0,0,0,0,0,8,7,5,9,112,11,9,0,0,0,0,0,0,6,5,0,95,15,28,5,80,10,6,0,0,0,0,0,0,5,16,0,8,0,345,55,36,0,0,0,0,0,8,6,17,0,7,0,0,0,9,0,0,0,0,0,42,8,5,9,15,5,10,0,6,0,0,0,0,0,0,0,0,0,0,0,44,12,93,16,8,0,0,0,0,0,0,0,6,13,18,453,300,79,30,5,0,0,0,0,0,51,15,0,394,90,41,7,15,0,0,0,0,0,0,0,16,15,22,6,10,0,0,0,0,0,0,0,0,6,42,48,20,8,6,0,0,0,0,0,0,0,0,13,7,0,5,36,9,6,26,6,5,0,0,0,0,0,45,13,6,0,30,72,47,17,6,0,0,0,0,0,0,0,0,0,0,0,20,7,0,0,0,0,0,0,0,0,0,0,0,0,23,12,327,91,44,9,0,0,0,0,0,0,6,0,29,8,5,0,0,0,0,0,0,0,0,0,20,10,7,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,100,48,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Carbohydrates,0,0,0,0,0,9,0,0,0,20,0,0,0,0,0,0,0,0,0,7,0,0,13,1000,69,65,0,0,0,0,0,5,11,0,12,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,11,0,304,29,13,0,0,0,0,0,0,0,9,6,6,6,123,6,10,0,0,0,0,0,0,0,5,0,95,14,16,0,65,0,6,0,0,0,0,0,5,0,15,0,5,0,371,58,41,5,0,0,0,0,9,7,16,0,6,0,0,0,9,0,0,0,0,0,33,0,0,7,6,0,9,0,5,0,0,0,0,0,0,0,0,0,0,0,32,6,126,21,0,0,0,0,0,0,0,0,5,16,14,358,365,79,33,0,0,0,0,0,0,41,13,0,342,65,36,5,0,0,0,0,0,0,0,5,8,13,17,0,0,0,0,0,0,0,0,0,5,6,39,58,23,0,5,0,0,0,0,0,0,0,0,9,7,0,0,25,0,0,25,5,0,0,0,0,0,0,39,7,6,0,42,140,44,16,7,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5,224,56,30,5,0,0,0,0,0,0,0,0,12,5,0,0,0,0,0,0,0,0,0,0,16,8,5,0,5,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,66,39,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,31,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
